code|code_type|name|latitude|longitude
TUU|iata|Tabuk|28.3731|36.6213
TUW|iata|Tubala|8.917|-77.7
TVA|iata|Morafenobe|-17.85|44.917
TVC|iata|Traverse City|44.74|-85.5817
TVF|iata|Thief River Falls|48.065|-96.184
TVL|iata|SOUTH LAKE TAHOE|38.8939|-119.9953
TVS|iata|Tangshan|39.7178|118.0026
TVU|iata|Taveuni Island|-16.6906|-179.8769
TVY|iata|Dawe|14.1015|98.2035
TWA|iata|Twin Hills|59.0756|-160.273
TWB|iata|Toowoomba|-27.5433|151.9167
TWF|iata|Twin Falls|42.4818|-114.4877
TWT|iata|Tawitawi|5.067|119.767
TWU|iata|Tawau|4.3133|118.1219
TXG|iata|TAICHUNG-CHING CHUAN KANG|24.265|120.6208
TXK|iata|Texarkana|33.4537|-93.991
TXL|iata|Berlin Tegel Apt|52.5597|13.2878
TXN|iata|Huangshan|29.7333|118.2558
TYF|iata|TORSBY|60.1547|12.9936
TYL|iata|TALARA/CAPITAN MONTES|-4.5728|-81.2522
TYN|iata|Taiyuan|37.7483|112.63
TYR|iata|Tyler|32.3541|-95.4024
TYS|iata|Knoxville|35.8109|-83.994
TZA|iata|Belize City Municipal Apt|17.5|-88.183
TZL|iata|Tuzla|44.4587|18.7248
TZN|iata|South Andros|24.1586|-77.5892
TZX|iata|Trabzon|40.9958|39.7853
UAB|iata|ADANA/INCIRLIK|36.9989|35.4331
UAH|iata|Ua Huka|-8.9361|-139.5522
UAI|iata|SUAI|-9.3039|125.2868
UAK|iata|Narsarsuaq|61.1607|-45.4257
UAM|iata|GUAM/ANDERSON AFB|13.4833|144.7961
UAP|iata|Ua Pou|-9.3517|-140.0778
UAQ|iata|San Juan|-31.5683|-68.4183
UAS|iata|Samburu|0.533|37.533
UBA|iata|Uberaba|-19.7642|-47.9656
UBB|iata|Mabuiag Island|-9.95|142.1833
UBJ|iata|Ube|33.93|131.2789
UBP|iata|Ubon Ratchathani|15.2514|104.8703
UCA|iata|UTICA / ONEIDA COUNTY|43.1451|-75.3839
UCT|iata|Ukhta|63.5667|53.8033
UDE|iata|UDEN/VOLKEL|51.6581|5.7092
UDG|iata|DARLINGTON COUNTY JETPORT|34.4492|-79.8904
UDI|iata|Uberlandia|-18.8831|-48.2247
UDJ|iata|Uzhhorod|48.635|22.265
UDN|iata|UDINE RIVOLTO MIL|45.9347|12.9422
UDR|iata|Udaipur|24.6176|73.8944
UEL|iata|Quelimane|-17.85|36.8667
UEO|iata|Kume Jima|26.3637|126.7137
UET|iata|Quetta|30.2521|66.9387
UFA|iata|Ufa|54.5567|55.875
UGB|iata|Pilot Point Ugashik Bay Apt|57.4254|-157.7399
UGC|iata|Urgench|41.5833|60.645
UGI|iata|Uganik|57.8833|-153.5
UHE|iata|KUNOVICE|49.0294|17.4397
UHK|iata|SOVIETSKAYA GAVAN/KAMIENNY R.|49.2367|140.1883
UIB|iata|Quibdo|5.6908|-76.6411
UIH|iata|Quinhon|13.9492|109.0461
UII|iata|Utila|16.1131|-86.8803
UIK|iata|UST-ILIMSK|58.1333|102.5533
UIL|iata|QUILLAYUTE|47.9365|-124.5626
UIN|iata|Quincy|39.9426|-91.1945
UIO|iata|Quito|-0.1411|-78.4883
UIP|iata|Quimper|47.975|-4.1678
UIR|iata|QUIRINDI|-31.4983|150.5183
UIT|iata|XXX|5.8333|169.6167
UJE|iata|XXX|9.0833|165.6667
UKA|iata|Ukunda|-4.2963|39.5711
UKB|iata|Osaka Kobe Airport|34.6328|135.2239
UKI|iata|UKIAH MUNI|39.126|-123.2009
UKK|iata|Ust-Kamenogorsk|50.0361|82.4942
UKS|iata|Sevastopol|44.6917|33.5767
UKX|iata|Ust-Kut|56.8578|105.7289
ULA|iata|SAN JULIAN/CPT D.J.D.VAZQUEZ|-49.3094|-67.8011
ULB|iata|Ulei|-16.333|168.283
ULD|iata|Ulundi|-28.3195|31.4171
ULG|iata|Ulgit|48.9761|89.9347
ULH|iata|Al Ula|26.7554|37.9138
ULK|iata|Lensk|54.2683|48.2267
ULN|iata|Ulaanbaatar|47.8426|106.7671
ULO|iata|Ulaangom|49.9697|92.0803
ULP|iata|Quilpie|-26.6069|144.2561
ULS|iata|ULYSSES|37.604|-101.3736
ULU|iata|GULU|2.8|32.2667
ULV|iata|Ulyanovsk|54.401|48.8027
ULY|iata|Ulyanovsk|54.4017|48.805
ULZ|iata|Uliastai|47.7147|96.8472
UMD|iata|Uummannaq|70.6797|-52.1172
UME|iata|Umea|63.7931|20.28
UMK|iata|KUBINKA|55.6017|36.6383
UMR|iata|WOOMERA|-31.14|136.8167
UMU|iata|UMUARAMA|-23.7992|-53.3139
UMY|iata|Sumy|50.8583|34.7625
UNA|iata|Una|-15.3552|-38.999
UND|iata|Kunduz|36.6625|68.9111
UNG|iata|Kiunga|-6.117|141.283
UNI|iata|UNION ISLAND|12.5986|-61.4147
UNK|iata|Unalakleet|63.8884|-160.799
UNN|iata|Ranong|9.7772|98.5853
UPB|iata|Havana|23.0333|-82.5792
UPG|iata|Ujung Pandang|-5.0608|119.5544
UPK|iata|Upernavik Kujalleq Heliport|72.1567|-55.5333
UPN|iata|Uruapan|19.3965|-102.0389
URA|iata|Uralsk|51.1508|51.5431
URB|iata|CASTILHO/URUBUPUNGA|-20.7758|-51.5619
URC|iata|Urumqi|43.905|87.4767
URE|iata|Kuressaare|58.23|22.5094
URG|iata|Uruguaiana|-29.7833|-57.0369
URJ|iata|Uray|60.1167|64.8333
URO|iata|ROUEN/VALLEE DE SEINE|49.3908|1.1839
URS|iata|KURSK VOSTOCHNY|51.7517|36.2967
URT|iata|Surat Thani|9.1361|99.1392
URY|iata|Gurayat|31.4121|37.2795
USH|iata|Ushuaia|-54.8433|-68.2956
USK|iata|Usinsk|66.0|57.3667
USM|iata|Koh Samui|9.5492|100.0625
USN|iata|Ulsan|35.5933|129.3522
USQ|iata|USAK|38.6811|29.4714
USU|iata|Busuanga|12.1206|120.0961
UTC|iata|UTRECHT/SOESTERBERG|52.1281|5.2811
UTH|iata|Udon Thani|17.3864|102.7883
UTI|iata|UTTI|60.8964|26.9381
UTK|iata|XXX|11.2333|169.8667
UTM|iata|Tunica|34.6851|-90.3478
UTN|iata|Upington|-28.401|21.2597
UTP|iata|Utapao|12.6795|101.0048
UTR|iata|UTTARADIT|17.6717|100.2381
UTS|iata|Ust-Tsilma|65.4411|52.15
UTT|iata|Umtata|-31.5458|28.6736
UTW|iata|QUEENSTOWN|-31.9167|26.8833
UTZ|iata|UST-TSILMA|65.4333|52.2
UUA|iata|Bugulma|54.617|52.817
UUD|iata|Ulan-Ude|51.8083|107.4417
UUS|iata|Yuzhno-Sakhalinsk|46.8883|142.7167
UUW|iata|ULAN-UDE EAST|51.85|107.7367
UVE|iata|Ouvea|-20.6406|166.5728
UVF|iata|St Lucia Hewanorra Apt|13.7333|-60.9528
UVL|iata|EL KHARGA|25.4736|30.5908
UXX|iata|MARY NORTH|37.6643|61.827
UYL|iata|Nyala|12.0535|24.9561
UYN|iata|Yulin|38.2692|109.7311
UYU|iata|Uyuni|-20.35|-66.48
UZU|iata|CURUZU CUATIA|-29.7833|-58.0167
VAA|iata|Vaasa|63.0453|21.7642
VAF|iata|VALENCE/CHABEUIL|44.9156|4.9686
VAG|iata|Varginha|-21.5883|-45.4728
VAI|iata|Vanimo|-2.6921|141.3023
VAK|iata|Chevak|61.5408|-165.6009
VAN|iata|Van|38.4686|43.3308
VAO|iata|Suavanao|-7.585|158.73
VAR|iata|Varna|43.2319|27.8253
VAS|iata|Sivas|39.8153|36.9028
VAV|iata|VAVA U|-18.5856|-173.9697
VAW|iata|Vardo|70.3554|31.0449
VBG|iata|LOMPOC/VANDENBERG AFB|34.7291|-120.5768
VBM|iata|Blue Mountain|57.5127|-157.0512
VBS|iata|BRESCIA/MONTICHIARI|45.4289|10.3306
VBV|iata|Vanuabalavu Island|-17.269|-178.976
VBY|iata|Visby|57.6628|18.3461
VCA|iata|Cantho|10.0851|105.7119
VCE|iata|Venice Marco Polo Apt|45.5053|12.3511
VCL|iata|Tamky|15.4058|108.7
VCP|iata|Sao Paulo Viracopos Apt|-23.0069|-47.1344
VCR|iata|CARORA|10.1333|-70.0833
VCS|iata|Con Dao|8.6667|106.6333
VCT|iata|Victoria|28.8517|-96.9183
VCV|iata|VICTORVILLE|34.5975|-117.383
VDA|iata|OVDA|29.9361|34.9411
VDB|iata|Fagernes|61.0156|9.2881
VDC|iata|Vitoria da Conquista|-14.8631|-40.8625
VDE|iata|Valverde|27.8148|-17.8871
VDF|iata|TAMPA/VANDENBERG|28.014|-82.3453
VDH|iata|Dong Hoi|17.515|106.5906
VDM|iata|Viedma|-40.8689|-62.9978
VDP|iata|VALLE DE LA PASCUA|9.2167|-66.0167
VDS|iata|Vadso|70.0653|29.8447
VDY|iata|Vidyanagar|22.5333|72.9
VDZ|iata|Valdez|61.1339|-146.2483
VEE|iata|Venetie|67.0087|-146.3664
VEL|iata|Vernal|40.4409|-109.5099
VER|iata|Veracruz|19.1458|-96.1874
VEY|iata|VESTMANNAEYJAR|63.425|-20.2792
VFA|iata|Victoria Falls|-18.0942|25.84
VGA|iata|Vijayawada|16.5275|80.7967
VGD|iata|VOLOGDA|59.2817|39.9467
VGO|iata|Vigo|42.2291|-8.6275
VGT|iata|NORTH LAS VEGAS|36.2106|-115.1944
VGZ|iata|Mocoa|2.1667|-75.6667
VHC|iata|Saurimo|-9.689|20.4308
VHM|iata|Vilhelmina|64.5981|16.8397
VHY|iata|VICHY/CHARMEIL|46.1717|3.4042
VIC|iata|VICENZA|45.5717|11.5269
VIE|iata|Vienna|48.1103|16.5697
VIG|iata|El Vigia|8.6419|-71.6853
VII|iata|Vinh City|18.7304|105.6758
VIJ|iata|Virgin Gorda|18.4481|-64.4286
VIK|iata|Kavik|69.66|-146.88
VIL|iata|Dakhla|23.7217|-15.9333
VIN|iata|Vinnytsia|49.242|28.6142
VIS|iata|Visalia|36.3187|-119.3929
VIT|iata|Vitoria|42.8828|-2.7245
VIX|iata|Vitoria|-20.2581|-40.2864
VKG|iata|Rachgia|9.9497|105.1337
VKO|iata|Moscow Vnukovo International Apt|55.6|37.2733
VKT|iata|Vorkuta|67.4883|63.9917
VLC|iata|Valencia|39.4893|-0.4816
VLD|iata|Valdosta Regional Apt|30.7825|-83.2767
VLG|iata|Villa Gesell|-37.2347|-57.0233
VLI|iata|Port Vila|-17.6993|168.3198
VLL|iata|Valladolid|41.706|-4.8519
VLM|iata|VILLAMONTES/TCNL. RAFAEL PABON|-21.2536|-63.4058
VLN|iata|Valencia|10.15|-67.923
VLQ|iata|TULUA - FARFAN|4.0964|-76.2236
VLR|iata|VALLENAR|-28.6|-70.7667
VLS|iata|Valesdir|-16.7961|168.1769
VLV|iata|Valera|9.35|-70.6167
VLY|iata|Anglesey|53.2481|-4.5353
VME|iata|Villa Mercedes|-33.7251|-65.3781
VMU|iata|Baimuru|-7.483|144.8
VNE|iata|VANNES/MEUCON|47.7192|-2.7233
VNO|iata|Vilnius|54.6371|25.2878
VNS|iata|Varanasi|25.4514|82.8586
VNT|iata|Ventspils|57.3578|21.5442
VNX|iata|Vilankulos|-22.0167|35.3167
VNY|iata|VAN NUYS AIRPORT|34.2098|-118.49
VOG|iata|Volgograd|48.7817|44.3467
VOK|iata|CAMP DOUGLAS/VOLK FLD|43.939|-90.2534
VOL|iata|Volos|39.2194|22.7944
VOT|iata|VOTUPORANGA|-20.4233|-49.9881
VOZ|iata|Voronezh|51.815|39.23
VPE|iata|Ondjiva|-17.0435|15.6838
VPG|iata|Vipingo|-3.8599|39.787
VPN|iata|Vopnafj�r�ur|65.7206|-14.8506
VPS|iata|Valparaiso Fort Walton Beach Apt|30.4833|-86.5253
VPY|iata|Chimoio|-19.1485|33.4295
VQQ|iata|JACKSONVILLE CECIL FLD|30.2187|-81.8767
VQS|iata|Vieques|18.1348|-65.4936
VRA|iata|Varadero Juan Gualberto Gomez Apt|23.0344|-81.4353
VRB|iata|VERO BEACH MUNI|27.6556|-80.4179
VRC|iata|Virac|13.5772|124.2164
VRK|iata|VARKAUS|62.1711|27.8686
VRN|iata|Verona Villafranca Airport|45.3964|10.8881
VRU|iata|VRYBURG|-26.9667|24.7333
VRY|iata|V�r�y|67.6894|12.6819
VSA|iata|Villahermosa|17.997|-92.8148
VSE|iata|VISEU|40.7255|-7.889
VSG|iata|Luhansk|48.4181|39.3761
VST|iata|Stockholm Vasteras Apt|59.5894|16.6336
VTB|iata|VITEBSK|55.1264|30.3517
VTE|iata|Vientiane|17.9883|102.5633
VTG|iata|VUNGTAU|10.3741|107.0915
VTN|iata|VALENTINE / MILLER FIELD|42.8578|-100.5475
VTU|iata|Las Tunas|20.9878|-76.9358
VTZ|iata|Vishakhapatnam|17.7211|83.2247
VUJ|iata|ALBEMARLE / STANLEY COUNTY|35.4167|-80.1508
VUP|iata|Valledupar|10.435|-73.2494
VUS|iata|Veliky Ustyug|60.767|46.317
VVC|iata|Villavicencio|4.1681|-73.6133
VVI|iata|Santa Cruz Viru Viru International Apt|-17.6447|-63.1353
VVO|iata|Vladivostok|43.3983|132.1467
VVZ|iata|Illizi|26.7236|8.6178
VXC|iata|Lichinga|-13.2833|35.25
VXE|iata|Sao Vicente Island|16.8339|-25.0567
VXO|iata|Vaxjo|56.9303|14.7289
VYS|iata|PERU|41.3519|-89.1531
WAA|iata|Wales|65.6226|-168.0949
WAE|iata|Wadi al Dawaser|20.5042|45.1989
WAG|iata|Wanganui|-39.9622|175.0253
WAI|iata|Antsohihy|-14.8987|47.9939
WAL|iata|WALLOPS FLIGHT FACILITY NASA|37.9402|-75.4664
WAM|iata|Ambatondrazaka|-17.8|48.433
WAQ|iata|Antsalova|-18.7|44.617
WAT|iata|Waterford|52.1872|-7.087
WAW|iata|Warsaw|52.1658|20.9671
WAX|iata|ZWARA|32.98|12.015
WBB|iata|Stebbins|63.516|-162.278
WBG|iata|SCHLESWIG|54.4567|9.5164
WBM|iata|Wapenamanda|-5.6433|143.8954
WBQ|iata|Beaver|66.3622|-147.4065
WCA|iata|CASTRO/GAMBOA|-42.485|-73.7722
WCH|iata|CHAITEN|-42.9222|-72.695
WDB|iata|PRETORIA/WONDERBOOM|-25.65|28.2167
WDH|iata|Windhoek Hosea Kutako International|-22.48|17.4708
WDR|iata|WINDER-BARROW AIRPORT|33.9828|-83.6673
WEF|iata|Weifang|36.6467|119.1186
WEH|iata|Weihai|37.1883|122.23
WEI|iata|Weipa|-12.68|141.9242
WFD|iata|MANCHESTER WOODFORD|53.3381|-2.1489
WFI|iata|Fianarantsoa|-21.4416|47.1117
WFK|iata|FRENCHVILLE NORT.AROOSTOOK REG|47.2856|-68.3128
WGA|iata|Wagga Wagga|-35.165|147.4667
WGC|iata|WARANGAL|17.9144|79.6022
WGE|iata|WALGETT|-30.0331|148.1181
WGP|iata|Waingapu|-9.6681|120.2989
WGT|iata|WANGARATA|-36.4175|146.3056
WHF|iata|WADI HALFA|21.8028|31.522
WHK|iata|Whakatane|-37.9206|176.9142
WIC|iata|Wick|58.4589|-3.0931
WIE|iata|WIESBADEN - ERBENHEIM|50.05|8.325
WIL|iata|Nairobi Wilson Apt|-1.3213|36.815
WIN|iata|Winton|-22.3667|143.0831
WJA|iata|Woja|7.4507|168.5501
WJF|iata|LANCASTER|34.7411|-118.2186
WJR|iata|Wajir|1.7332|40.0916
WJU|iata|Won-ju|37.4381|127.9603
WKA|iata|Wanaka|-44.7222|169.2456
WKB|iata|WARRACKNABEAL|-36.3225|142.4181
WKF|iata|WATERKLOOF|-25.8283|28.2217
WKJ|iata|Wakkanai|45.4041|141.8009
WKK|iata|Aleknagik|59.2826|-158.6177
WLG|iata|Wellington|-41.3272|174.8053
WLH|iata|Walaha|-15.412|167.691
WLK|iata|Selawik|66.6001|-159.9858
WLS|iata|Wallis Island|-13.2383|-176.1989
WMB|iata|WARRNAMBOOL|-38.2961|142.4447
WMC|iata|WINNEMUCCA|40.8966|-117.8059
WME|iata|MT. KEITH|-27.2867|120.555
WMI|iata|Modlin|52.4511|20.6519
WMN|iata|Maroantsetra|-15.4367|49.6883
WMO|iata|White Mountain|64.6892|-163.4127
WMR|iata|Mananara Avaratra|-16.1639|49.7738
WMX|iata|Wamena|-4.0975|138.9514
WNA|iata|Napakiak|60.6903|-161.9785
WNH|iata|Wenshan|23.373|104.249
WNN|iata|Wunnummin Lake|52.8944|-89.2889
WNP|iata|Naga|13.5811|123.262
WNR|iata|Windorah|-25.4133|142.6667
WNS|iata|NAWABSHAH|26.2194|68.3901
WNZ|iata|Wenzhou|27.9122|120.8519
WOE|iata|WOENSDRECHT AB|51.4497|4.3433
WOL|iata|WOLLONGONG|-34.5617|150.7883
WPA|iata|PUERTO AYSEN/CABO1 JUAN ROMAN|-45.4|-72.6667
WPC|iata|PINCHER CREEK|49.5206|-113.9917
WPM|iata|Wipim|-8.783|142.867
WPR|iata|PORVENIR/CAPITAN FUENTES MART.|-53.25|-70.3333
WPU|iata|PUERTO WILLIAMS/GUARD.ZANARTU|-54.9281|-67.6328
WRB|iata|MACON/ROBINS AFB|32.64|-83.5917
WRE|iata|Whangarei|-35.7703|174.365
WRG|iata|Wrangell|56.4861|-132.37
WRI|iata|MC GUIRE AFB|40.0154|-74.5936
WRL|iata|Worland|43.9657|-107.9508
WRO|iata|Wroclaw|51.1027|16.8858
WRY|iata|Westray|59.35|-2.933
WSN|iata|South Naknek|58.7021|-157.0026
WST|iata|Westerly|41.3496|-71.8034
WSX|iata|Westsound|48.6179|-122.9527
WSZ|iata|Westport|-41.7381|171.5808
WTD|iata|WEST END|26.6833|-78.9833
WTE|iata|XXX|9.45|170.0333
WTK|iata|Noatak|67.5611|-162.9804
WTL|iata|Tuntutuliak|60.3353|-162.667
WTN|iata|WADDINGTON|53.1667|-0.5167
WTO|iata|XXX|10.1667|166.0333
WTP|iata|Woitape|-8.533|147.25
WTS|iata|Tsiroanomandidy|-18.75|46.05
WUA|iata|Wuhai|39.79|106.79
WUH|iata|Wuhan|30.785|114.21
WUN|iata|WILUNA|-26.63|120.22
WUS|iata|Wuyishan|27.7008|117.9994
WUU|iata|WAU|7.7257|27.9749
WUX|iata|Wuxi|31.4944|120.4294
WUZ|iata|Wuzhou|23.4567|111.2481
WVB|iata|Walvis Bay|-22.9799|14.6453
WWK|iata|Wewak|-3.5834|143.6671
WWP|iata|Whale Pass|56.1163|-133.1217
WWT|iata|Newtok|60.9391|-164.6413
WWY|iata|WEST WYALONG|-33.9392|147.1936
WXN|iata|Wanzhou|30.8361|108.4056
WYA|iata|Whyalla|-33.0583|137.5156
WYN|iata|WYNDHAM|-15.5117|128.1533
WYS|iata|West Yellowstone|44.6883|-111.1175
XAC|iata|ARCACHON LA TESTE DE BUCH|44.5819|-1.1147
XAP|iata|Chapeco|-27.1336|-52.6611
XAS|iata|ALES/DEAUX|44.0728|4.1431
XBE|iata|Bearskin Lake|53.9664|-91.0264
XBJ|iata|Birjand|32.8981|59.2661
XBQ|iata|BLOIS/LE BREUIL|47.6797|1.2058
XCB|iata|CAMBRAI/EPINOY|50.2192|3.1522
XCD|iata|CHALON/CHAMPFORGEUIL|46.8283|-4.8169
XCH|iata|Christmas Island|-10.45|105.69
XCR|iata|Paris Chalons-Vatry Airport|48.7733|4.2061
XCZ|iata|CHARLEVILLE/MEZIERES|49.785|4.6428
XDB|iata|XXX|50.6333|3.0667
XDS|iata|Ottawa Rail CA|45.415|-75.651
XEQ|iata|Tasiuasaq|60.1936|-44.8114
XFA|iata|Lille Rail Stn|50.6325|3.0583
XFN|iata|Xiangyang|32.1506|112.2908
XFV|iata|BRANTFORD|43.1314|-80.3425
XFW|iata|Hamburg Finkenwerder|53.5354|9.8355
XGG|iata|GOROM GOROM|14.45|-0.2333
XGR|iata|Kangiqsualujjuaq|58.7117|-65.9933
XHK|iata|Valence Rail FR|44.93|4.9
XIC|iata|Xichang|27.985|102.18
XIL|iata|Xilinhot|43.9156|115.9639
XIY|iata|Xi'an Xianyang Apt|34.445|108.75
XIZ|iata|Reims Rail Stn|49.3|4.0333
XJD|iata|AL UDAID AIR BASE|25.1323|51.3088
XKH|iata|Xieng Khouang|19.3|103.3667
XKS|iata|Kasabonika|53.5247|-88.6428
XLB|iata|LAC BROCHET|58.6175|-101.4689
XLS|iata|SAINT LOUIS|16.0497|-16.4611
XLW|iata|LEMWERDER|53.1427|8.6235
XMF|iata|MONTBELIARD/COURCELLES|47.4867|6.7914
XMH|iata|Manihi|-14.4375|-146.0708
XMN|iata|Xiamen|24.5433|118.125
XMR|iata|CAPE CANAVERAL/AFS|28.4675|-80.5668
XMS|iata|Macas|-2.2989|-78.1208
XMU|iata|MOULINS/MONTBEUGNY|46.5344|3.4217
XMY|iata|Yam Island|-9.9011|142.7756
XNA|iata|Fayetteville Northwest Arkansas Reg Apt|36.2819|-94.3068
XNN|iata|Xining|36.5275|102.0428
XNV|iata|NEVATIM AB|31.2083|35.0123
XOG|iata|ORANGE|44.14|4.8686
XOP|iata|Poitiers Rail (FR)|46.58|0.3
XOZ|iata|Doha Free Zone|25.25|51.5
XPG|iata|Paris-Gare du Nord Rail Stn FR|48.88|2.35
XPJ|iata|XXX|45.6333|-0.75
XPK|iata|PUKATAWAGAN|55.7489|-101.2664
XPP|iata|POPLAR RIVER|53.0|-97.2667
XQC|iata|BALAD SOUTHEAST AIRFIELD|33.9402|44.3616
XQP|iata|Quepos|9.4432|-84.1298
XQU|iata|Qualicum Beach|49.3372|-124.3939
XRF|iata|XXX|47.0667|3.0
XRY|iata|Jerez|36.7446|-6.0601
XSB|iata|Sir Bani Yas Island|24.3333|52.6
XSC|iata|South Caicos|21.5158|-71.5285
XSH|iata|Tours Rail FR|47.39|0.68
XSI|iata|SOUTH INDIAN LAKE|56.7928|-98.9072
XSP|iata|SINGAPORE/SELETAR|1.4169|103.8677
XSU|iata|SAUMUR/ST. FLORENT|47.2567|-0.1136
XTG|iata|Thargomindah|-27.9883|143.81
XTL|iata|TADOULE LAKE|58.7061|-98.5122
XTV|iata|TIKRIT/AL SAHRA AAF|34.6732|43.543
XUZ|iata|Xuzhou|34.2881|117.1714
XVN|iata|VERDUN/LE ROZELIER|49.1222|5.4708
XVW|iata|WOLVERHAMPTON|52.5175|-2.2594
XWG|iata|Strasbourg Rail Stn|48.5844|7.7486
XXO|iata|TITUSVILLE/NASA SHUTTLE LDGFAC|28.615|-80.695
XXX|iata|SIOUX NARROWS|49.39|-93.9953
XYA|iata|Yandina|-9.083|159.217
XYD|iata|XXX|46.2353|5.1517
XYT|iata|TOULOUSE MONTAUDRAN|43.5767|1.475
XZI|iata|Metz TGV Station|49.1203|6.1778
XZN|iata|XXX|46.4|5.8333
XZV|iata|Toulon TGV Station FR|43.11|5.93
YAA|iata|Anahim Lake|52.4525|-125.3033
YAB|iata|Arctic Bay|73.0053|-85.0331
YAC|iata|Cat Lake|51.7272|-91.8244
YAD|iata|KATTINIQ/DONALDSON|53.5717|-76.1964
YAG|iata|Fort Frances|48.6542|-93.4397
YAH|iata|LA GRANDE 3|53.7544|-73.6739
YAI|iata|CHILLAN/BERNARDO OHIGGINS|-36.5828|-72.0317
YAJ|iata|Lyall Harbour|48.8|-123.2
YAK|iata|Yakutat|59.5033|-139.6602
YAM|iata|Sault Ste Marie|46.485|-84.5094
YAO|iata|YAOUNDE|3.8321|11.5216
YAP|iata|Yap|9.4989|138.0825
YAT|iata|Attawapiskat|52.9275|-82.4319
YAV|iata|Miner's Bay|48.867|-123.3
YAW|iata|HALIFAX SHEARWATER|44.6397|-63.4994
YAX|iata|Angling Lake|53.25|-89.567
YAY|iata|St Anthony|51.3975|-56.0831
YAZ|iata|TOFINO|49.0822|-125.7725
YBB|iata|Pelly Bay|68.5344|-89.8081
YBC|iata|Baie Comeau|49.1325|-68.2044
YBE|iata|URANIUM CITY|59.5617|-108.4786
YBF|iata|BONNYVILLE|54.3042|-110.7436
YBG|iata|Bagotville|48.3306|-70.9964
YBI|iata|Black Tickle|53.4694|-55.785
YBK|iata|Baker Lake|64.2989|-96.0778
YBL|iata|Campbell River Municipal Apt|49.9508|-125.2708
YBP|iata|Yibin|28.817|104.533
YBR|iata|BRANDON MUNICIPAL|49.9097|-99.9508
YBT|iata|BROCHET|57.8894|-101.6792
YBV|iata|BERENS RIVER|52.3589|-97.0183
YBW|iata|Bedwell Harbor|48.75|-123.233
YBX|iata|Blanc Sablon|51.4436|-57.1853
YCB|iata|Cambridge Bay|69.1081|-105.1383
YCC|iata|CORNWALL REGIONAL|45.0925|-74.5683
YCD|iata|Nanaimo Cassidy Apt|49.0522|-123.8703
YCE|iata|CENTRALIA/HURON AIRPARK|43.2856|-81.5083
YCG|iata|Castlegar|49.2964|-117.6325
YCH|iata|MIRAMICHI|47.0078|-65.4492
YCK|iata|Colville Lake|67.033|-126.083
YCL|iata|Charlo|47.9908|-66.3303
YCN|iata|COCHRANE|49.1056|-81.0136
YCO|iata|Kugluktuk Coppermine|67.8167|-115.1439
YCR|iata|CROSS LAKE|54.61|-97.7606
YCS|iata|Chesterfield Inlet|63.3469|-90.7311
YCU|iata|Yuncheng|35.1833|111.05
YCW|iata|CHILLIWACK|49.1528|-121.9389
YCY|iata|Clyde River|70.4861|-68.5167
YDA|iata|DAWSON CITY|64.0431|-139.1278
YDB|iata|BURWASH|61.3711|-139.0406
YDF|iata|Deer Lake|49.2108|-57.3914
YDL|iata|DEASE LAKE|58.4222|-130.0322
YDN|iata|DAUPHIN LTC W.G.(BILLY)BARKER|51.1008|-100.0525
YDP|iata|Nain|56.55|-61.683
YDQ|iata|Dawson Creek|55.7423|-120.183
YDS|iata|Desolation Sound|50.333|-125.0
YDV|iata|BLOODVEIN RIVER|51.7833|-96.7
YEC|iata|YECHON|36.6317|128.3551
YEE|iata|MIDLAND HURONIA|44.6833|-79.9283
YEG|iata|Edmonton International Apt|53.3097|-113.5797
YEI|iata|Bursa|40.2552|29.5626
YEK|iata|Arviat|61.0942|-94.0708
YEL|iata|ELLIOT LAKE MUNICIPAL|46.3514|-82.5614
YEM|iata|MANITOWANING MANITOULIN EAST M|45.8428|-81.8581
YEO|iata|YEOVILTON|51.01|-2.6383
YER|iata|Fort Severn|56.0189|-87.6764
YES|iata|Yasouj|30.68|50.55
YET|iata|EDSON|53.5789|-116.465
YEU|iata|EUREKA|79.9947|-85.8142
YEV|iata|Inuvik|68.3042|-133.4828
YFA|iata|Fort Albany|52.2033|-81.6958
YFB|iata|Iqaluit|63.7564|-68.5558
YFC|iata|Fredericton|45.8681|-66.5356
YFH|iata|Fort Hope|51.5614|-87.9069
YFJ|iata|Snare Lake|64.19|-114.08
YFO|iata|Flin Flon|54.6781|-101.6817
YFR|iata|FORT RESOLUTION|61.1808|-113.6897
YFS|iata|Fort Simpson|61.7602|-121.2365
YFX|iata|Fox Harbour|52.3728|-55.6739
YGB|iata|TEXADA GILLIES BAY|49.6942|-124.5178
YGG|iata|Ganges Harbor|48.85|-123.5
YGH|iata|Fort Good Hope|66.2408|-128.6508
YGJ|iata|Yonago|35.4923|133.2365
YGK|iata|Kingston Norman Rogers Apt|44.2253|-76.5969
YGL|iata|La Grande|53.6253|-77.7042
YGM|iata|GIMLI INDUSTRIAL PARK AIRPORT|50.6281|-97.0433
YGN|iata|Greenway Sound|50.85|-126.85
YGO|iata|GODS LAKE NARROWS|54.5589|-94.4914
YGP|iata|Gaspe|48.7753|-64.4786
YGQ|iata|Geraldton|49.7783|-86.9394
YGR|iata|Iles de la Madeleine|47.4247|-61.7781
YGT|iata|Igloolik|69.3647|-81.8161
YGV|iata|Havre St Pierre|50.2819|-63.6114
YGW|iata|Kuujjuarapik|55.2819|-77.7653
